scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,TranScouter_MSE,DeltaAverage_MSE,delta_dmr_advantage,trans_dmr_advantage,trans_mse_advantage,delta_dmr_better,trans_dmr_better,delta_mse_better,trans_mse_better
McFaline Unseen Perturbation,u87mg+nintedanib_MAST4,u87mg+nintedanib,MAST4,U87MG,nintedanib,6,0.55,0.55,0.525,0.030196147946511515,0.6,0.45,0.5959301580784054,0.4188140084153777,0.14999999999999997,-0.14999999999999997,-0.17711614966302774,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_MINK1,u87mg+nintedanib,MINK1,U87MG,nintedanib,5,0.5,0.5,0.45,-0.15900200466799497,0.45,0.5,0.33977194946533884,0.38273824591692995,-0.04999999999999999,0.04999999999999999,0.04296629645159111,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_MOK,u87mg+nintedanib,MOK,U87MG,nintedanib,7,0.5,0.5,0.4785714285714286,0.007125724673322549,0.5,0.5,0.3810418268034347,0.2973105735125529,0.0,0.0,-0.08373125329088177,False,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_MST1R,u87mg+nintedanib,MST1R,U87MG,nintedanib,7,0.35,0.35,0.4499999999999999,-0.07248788843455913,0.35,0.65,0.32839226094304275,0.3587736837168772,-0.30000000000000004,0.30000000000000004,0.030381422773834432,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_MYLK,u87mg+nintedanib,MYLK,U87MG,nintedanib,11,0.55,0.55,0.5181818181818182,0.09893160886554825,0.4,0.45,0.165262414861524,0.1573778579413069,-0.04999999999999999,0.04999999999999999,-0.007884556920217084,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_MYO3A,u87mg+nintedanib,MYO3A,U87MG,nintedanib,7,0.45,0.45,0.5142857142857143,0.036711937094764405,0.15,0.55,0.14446803239058548,0.20622649896244064,-0.4,0.4,0.06175846657185516,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_NEK11,u87mg+nintedanib,NEK11,U87MG,nintedanib,6,0.3,0.3,0.4583333333333333,-0.10211249538278704,0.3,0.7,0.35600127814931926,0.4047319470533267,-0.39999999999999997,0.39999999999999997,0.04873066890400746,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_NEK9,u87mg+nintedanib,NEK9,U87MG,nintedanib,6,0.3,0.3,0.4666666666666666,-0.07374834465755799,0.35,0.7,0.29756555869275414,0.3370848594847194,-0.35,0.35,0.03951930079196525,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_NTRK3,u87mg+nintedanib,NTRK3,U87MG,nintedanib,8,0.4,0.4,0.50625,-0.07134209575720377,0.35,0.6,0.5196372820526507,0.4980826202795955,-0.25,0.25,-0.021554661773055206,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_NUAK2,u87mg+nintedanib,NUAK2,U87MG,nintedanib,7,0.45,0.45,0.5214285714285715,-0.017934225080227333,0.45,0.55,0.24781070360790342,0.26768827856488187,-0.10000000000000003,0.10000000000000003,0.01987757495697845,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_OXSR1,u87mg+nintedanib,OXSR1,U87MG,nintedanib,7,0.5,0.5,0.5214285714285715,0.07913003667038844,0.45,0.5,0.6593083431010791,0.4568587097040916,-0.04999999999999999,0.04999999999999999,-0.20244963339698752,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_PAK4,u87mg+nintedanib,PAK4,U87MG,nintedanib,8,0.6,0.6,0.5562499999999999,0.09163109749286745,0.3,0.4,0.30330139019240404,0.4272097536356586,-0.10000000000000003,0.10000000000000003,0.12390836344325457,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_PBK,u87mg+nintedanib,PBK,U87MG,nintedanib,5,0.45,0.45,0.48,0.07043551618125765,0.45,0.55,0.605141759965634,0.6472452492529028,-0.10000000000000003,0.10000000000000003,0.042103489287268814,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_PDK4,u87mg+nintedanib,PDK4,U87MG,nintedanib,6,0.65,0.65,0.45833333333333326,-0.008386646081243945,0.55,0.35,0.4744961076232941,0.3578121558301296,0.20000000000000007,-0.20000000000000007,-0.11668395179316449,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_PIM2,u87mg+nintedanib,PIM2,U87MG,nintedanib,6,0.45,0.45,0.4833333333333334,0.0450657271656816,0.45,0.55,0.3484092756541929,0.2716211784005164,-0.10000000000000003,0.10000000000000003,-0.07678809725367647,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_PLK2,u87mg+nintedanib,PLK2,U87MG,nintedanib,11,0.45,0.45,0.4636363636363637,-0.048940154515850744,0.25,0.55,0.2380746448351073,0.2128641117307794,-0.30000000000000004,0.30000000000000004,-0.025210533104327887,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_PRKCA,u87mg+nintedanib,PRKCA,U87MG,nintedanib,7,0.4,0.4,0.39285714285714285,-0.16760006303369437,0.2,0.6,0.5449284713851391,0.727561303495419,-0.39999999999999997,0.39999999999999997,0.18263283211027992,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_PRKCB,u87mg+nintedanib,PRKCB,U87MG,nintedanib,9,0.5,0.5,0.5,-0.01989414836288336,0.45,0.5,0.39862671975774816,0.38855948427611503,-0.04999999999999999,0.04999999999999999,-0.01006723548163313,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_PRKCE,u87mg+nintedanib,PRKCE,U87MG,nintedanib,6,0.5,0.5,0.43333333333333335,-0.0980072721515521,0.8,0.5,0.5511305149453767,0.4211661327681268,0.30000000000000004,-0.30000000000000004,-0.12996438217724987,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_PRKCZ,u87mg+nintedanib,PRKCZ,U87MG,nintedanib,11,0.45,0.45,0.5045454545454545,-0.009882938170495063,0.45,0.55,0.1508864344553553,0.16822779712232336,-0.10000000000000003,0.10000000000000003,0.017341362666968063,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_ROCK2,u87mg+nintedanib,ROCK2,U87MG,nintedanib,8,0.6,0.6,0.5625,0.20609774240800058,0.25,0.4,0.14493045585107228,0.2260397495622366,-0.15000000000000002,0.15000000000000002,0.08110929371116432,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_RPS6KA4,u87mg+nintedanib,RPS6KA4,U87MG,nintedanib,9,0.45,0.45,0.4555555555555555,0.07224861647976945,0.75,0.55,1.043542896679082,0.6695395538701413,0.19999999999999996,-0.19999999999999996,-0.37400334280894076,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_SBK1,u87mg+nintedanib,SBK1,U87MG,nintedanib,10,0.55,0.55,0.45,-0.06595805997249009,0.55,0.45,1.0383614476973384,0.5777885812300717,0.10000000000000003,-0.10000000000000003,-0.4605728664672667,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_SCYL1,u87mg+nintedanib,SCYL1,U87MG,nintedanib,6,0.6,0.6,0.5750000000000001,0.18750791767231426,0.4,0.4,0.477629351848918,0.35938024766546867,0.0,0.0,-0.11824910418344936,False,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_SCYL2,u87mg+nintedanib,SCYL2,U87MG,nintedanib,8,0.45,0.45,0.44999999999999996,-0.019733586936474146,0.25,0.55,0.2667779843622797,0.35617918271383087,-0.30000000000000004,0.30000000000000004,0.08940119835155119,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_SGK1,u87mg+nintedanib,SGK1,U87MG,nintedanib,7,0.65,0.65,0.4785714285714286,0.006533587869733202,0.35,0.35,0.22958325428286863,0.26356389920597406,0.0,0.0,0.03398064492310543,False,False,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_SGK3,u87mg+nintedanib,SGK3,U87MG,nintedanib,12,0.6,0.6,0.4749999999999999,-0.03049012320712535,0.55,0.4,0.25625732097583537,0.1965905094901086,0.15000000000000002,-0.15000000000000002,-0.05966681148572678,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_SLK,u87mg+nintedanib,SLK,U87MG,nintedanib,8,0.45,0.45,0.425,-0.1064638791937713,0.5,0.55,0.44496075034357335,0.3897423143173221,-0.050000000000000044,0.050000000000000044,-0.05521843602625126,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_SMG1,u87mg+nintedanib,SMG1,U87MG,nintedanib,7,0.55,0.55,0.5357142857142857,0.029505562768606892,0.6,0.45,0.7287830044125747,0.43208400743820274,0.14999999999999997,-0.14999999999999997,-0.29669899697437196,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_SRPK3,u87mg+nintedanib,SRPK3,U87MG,nintedanib,6,0.45,0.45,0.5583333333333333,0.02743268114014304,0.25,0.55,0.3462654921287091,0.43635632271786173,-0.30000000000000004,0.30000000000000004,0.09009083058915263,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_STK17B,u87mg+nintedanib,STK17B,U87MG,nintedanib,7,0.7,0.7,0.5285714285714286,0.1574311909272992,0.55,0.3,0.3668183579871264,0.28223811613234534,0.25000000000000006,-0.25000000000000006,-0.08458024185478108,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_STK32C,u87mg+nintedanib,STK32C,U87MG,nintedanib,10,0.5,0.5,0.505,0.023005007109899132,0.4,0.5,0.21506926922110065,0.1754146445898961,-0.09999999999999998,0.09999999999999998,-0.03965462463120453,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_STK33,u87mg+nintedanib,STK33,U87MG,nintedanib,7,0.5,0.5,0.48571428571428577,-0.06662305932410416,0.5,0.5,0.26524325126372733,0.2625248026127962,0.0,0.0,-0.0027184486509311268,False,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_STK35,u87mg+nintedanib,STK35,U87MG,nintedanib,8,0.7,0.7,0.5249999999999999,0.09839820245949207,0.4,0.3,0.2954696224503538,0.3161325658927002,0.10000000000000003,-0.10000000000000003,0.020662943442346426,True,False,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_TAOK3,u87mg+nintedanib,TAOK3,U87MG,nintedanib,10,0.7,0.7,0.56,0.15939623735575145,0.4,0.3,0.23726948015640287,0.22775729767195493,0.10000000000000003,-0.10000000000000003,-0.009512182484447934,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_TBCK,u87mg+nintedanib,TBCK,U87MG,nintedanib,6,0.45,0.45,0.5083333333333333,0.06116529054862776,0.5,0.55,0.9233725538031434,0.8030726711674827,-0.050000000000000044,0.050000000000000044,-0.12029988263566072,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_TEK,u87mg+nintedanib,TEK,U87MG,nintedanib,6,0.35,0.35,0.4833333333333334,-0.0667299970081245,0.45,0.65,0.5444207039650328,0.4103107295897493,-0.2,0.2,-0.13410997437528355,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_TESK1,u87mg+nintedanib,TESK1,U87MG,nintedanib,7,0.6,0.6,0.5142857142857142,0.07768913208158826,0.45,0.4,0.6409603773672008,0.5125525376824875,0.04999999999999999,-0.04999999999999999,-0.12840783968471325,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_TEX14,u87mg+nintedanib,TEX14,U87MG,nintedanib,9,0.55,0.55,0.5500000000000002,0.070523959501436,0.25,0.45,0.20231847342786166,0.2517041628835329,-0.2,0.2,0.04938568945567126,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_TGFBR2,u87mg+nintedanib,TGFBR2,U87MG,nintedanib,9,0.4,0.4,0.4444444444444444,-0.07209285737538355,0.55,0.6,0.38955023505283726,0.26455217581935797,-0.04999999999999993,0.04999999999999993,-0.12499805923347929,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_TIE1,u87mg+nintedanib,TIE1,U87MG,nintedanib,8,0.5,0.5,0.53125,0.07712069134195744,0.45,0.5,0.3112833238198533,0.3080140074374513,-0.04999999999999999,0.04999999999999999,-0.003269316382402021,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_TRIM28,u87mg+nintedanib,TRIM28,U87MG,nintedanib,7,0.7,0.7,0.5428571428571429,0.1019149057755395,0.4,0.3,0.3442274561252031,0.3546838708084402,0.10000000000000003,-0.10000000000000003,0.010456414683237103,True,False,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_TRPM6,u87mg+nintedanib,TRPM6,U87MG,nintedanib,6,0.65,0.65,0.4916666666666667,0.11054153080751666,0.25,0.35,0.47546595952613113,0.5551911579534015,-0.09999999999999998,0.09999999999999998,0.07972519842727033,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_TSSK2,u87mg+nintedanib,TSSK2,U87MG,nintedanib,7,0.65,0.65,0.5499999999999999,0.15883580414779835,0.45,0.35,0.20615344850709083,0.22665296397969142,0.10000000000000003,-0.10000000000000003,0.020499515472600593,True,False,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_TSSK6,u87mg+nintedanib,TSSK6,U87MG,nintedanib,7,0.6,0.6,0.5428571428571428,0.06621197344330838,0.6,0.4,0.38802161851075445,0.29388390617407667,0.19999999999999996,-0.19999999999999996,-0.09413771233667778,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_TWF2,u87mg+nintedanib,TWF2,U87MG,nintedanib,8,0.45,0.45,0.43125,-0.08303321249493495,0.4,0.55,0.3683929358913306,0.3174867951690906,-0.15000000000000002,0.15000000000000002,-0.05090614072223998,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_ULK1,u87mg+nintedanib,ULK1,U87MG,nintedanib,9,0.4,0.4,0.46111111111111114,-0.11445143370306145,0.4,0.6,0.3378138399836997,0.42035951403706673,-0.19999999999999996,0.19999999999999996,0.08254567405336705,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_WEE1,u87mg+nintedanib,WEE1,U87MG,nintedanib,6,0.7,0.7,0.5499999999999999,0.19079963991271232,0.5,0.3,0.6193673655813858,0.47732494938199216,0.2,-0.2,-0.14204241619939367,True,False,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_WNK2,u87mg+nintedanib,WNK2,U87MG,nintedanib,10,0.45,0.45,0.49000000000000005,0.011262166248979862,0.45,0.55,0.23589776739907037,0.2608545167329108,-0.10000000000000003,0.10000000000000003,0.024956749333840456,False,True,False,True
McFaline Unseen Perturbation,u87mg+nintedanib_YES1,u87mg+nintedanib,YES1,U87MG,nintedanib,6,0.5,0.5,0.4666666666666666,-0.027299693262244434,0.35,0.5,0.3517823119312153,0.2851158100363126,-0.15000000000000002,0.15000000000000002,-0.0666665018949027,False,True,True,False
McFaline Unseen Perturbation,u87mg+nintedanib_ZAK,u87mg+nintedanib,ZAK,U87MG,nintedanib,7,0.5,0.5,0.4642857142857143,-0.0037555620681674457,0.2,0.5,0.3328910313694769,0.380224894897918,-0.3,0.3,0.0473338635284411,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_ABL2,u87mg+none,ABL2,U87MG,none,11,0.45,0.45,0.5181818181818181,-0.06844897274839724,0.25,0.55,0.10750865953003072,0.1360493169993515,-0.30000000000000004,0.30000000000000004,0.028540657469320774,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_ADCK1,u87mg+none,ADCK1,U87MG,none,9,0.25,0.25,0.4555555555555555,-0.11965648021753068,0.2,0.75,0.20183553544431207,0.2863137227583608,-0.55,0.55,0.08447818731404874,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_ADCK4,u87mg+none,ADCK4,U87MG,none,8,0.55,0.55,0.5,0.05541189661827047,0.35,0.45,0.18187475935095349,0.19862621485874624,-0.10000000000000003,0.10000000000000003,0.01675145550779275,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_ALPK2,u87mg+none,ALPK2,U87MG,none,6,0.45,0.45,0.46666666666666673,0.041566378347203496,0.55,0.55,0.4279256043678742,0.38428390608218305,0.0,0.0,-0.043641698285691144,False,False,True,False
McFaline Unseen Perturbation,u87mg+none_ALPK3,u87mg+none,ALPK3,U87MG,none,9,0.4,0.4,0.48888888888888893,-0.03252482066772852,0.5,0.6,0.3011429835187594,0.2689325771542589,-0.09999999999999998,0.09999999999999998,-0.03221040636450051,False,True,True,False
McFaline Unseen Perturbation,u87mg+none_AXL,u87mg+none,AXL,U87MG,none,8,0.65,0.65,0.5874999999999999,0.34267021825320776,0.25,0.35,0.2844725594483334,0.25436911431853504,-0.09999999999999998,0.09999999999999998,-0.030103445129798345,False,True,True,False
McFaline Unseen Perturbation,u87mg+none_BMP2K,u87mg+none,BMP2K,U87MG,none,5,0.4,0.4,0.4,-0.021859927401686963,0.25,0.6,0.48806474620141393,0.5469938380319241,-0.35,0.35,0.058929091830510205,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_BRD3,u87mg+none,BRD3,U87MG,none,9,0.75,0.75,0.5388888888888889,0.09087384127930682,0.6,0.25,0.30899574294142007,0.2488189008158972,0.35,-0.35,-0.06017684212552288,True,False,True,False
McFaline Unseen Perturbation,u87mg+none_BRSK1,u87mg+none,BRSK1,U87MG,none,8,0.55,0.55,0.49375,0.07330244328386046,0.25,0.45,0.172217303160153,0.21751332517833544,-0.2,0.2,0.04529602201818245,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_BRSK2,u87mg+none,BRSK2,U87MG,none,8,0.3,0.3,0.43125,-0.2415867628156982,0.55,0.7,0.327793559811541,0.35860729009048653,-0.1499999999999999,0.1499999999999999,0.030813730278945517,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_BTK,u87mg+none,BTK,U87MG,none,7,0.6,0.6,0.5428571428571429,0.09199331527785017,0.25,0.4,0.4282991291621294,0.40531630055606893,-0.15000000000000002,0.15000000000000002,-0.02298282860606049,False,True,True,False
McFaline Unseen Perturbation,u87mg+none_CAMK2D,u87mg+none,CAMK2D,U87MG,none,9,0.5,0.5,0.55,0.05592076335276677,0.3,0.5,0.19225457183555536,0.19313325394359562,-0.2,0.2,0.0008786821080402629,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_CDK18,u87mg+none,CDK18,U87MG,none,9,0.45,0.45,0.4388888888888889,-0.1642135086617537,0.7,0.55,0.36487864205171344,0.27181946911083854,0.1499999999999999,-0.1499999999999999,-0.0930591729408749,True,False,True,False
McFaline Unseen Perturbation,u87mg+none_CDK7,u87mg+none,CDK7,U87MG,none,7,0.35,0.35,0.47857142857142865,-0.106479276054537,0.4,0.65,0.3808598705087785,0.3781386376506112,-0.25,0.25,-0.002721232858167333,False,True,True,False
McFaline Unseen Perturbation,u87mg+none_CDK9,u87mg+none,CDK9,U87MG,none,10,0.5,0.5,0.505,0.010754664065312494,0.3,0.5,0.15259314127311918,0.19486148005547227,-0.2,0.2,0.04226833878235309,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_CDKL4,u87mg+none,CDKL4,U87MG,none,7,0.5,0.5,0.5428571428571429,-0.028529665521087117,0.2,0.5,0.5764419264657812,0.7494672910862595,-0.3,0.3,0.17302536462047835,False,True,False,True
McFaline Unseen Perturbation,u87mg+none_CHEK2,u87mg+none,CHEK2,U87MG,none,8,0.6,0.6,0.55625,0.1262663164715835,0.55,0.4,0.2339922798627893,0.20109399331350036,0.15000000000000002,-0.15000000000000002,-0.032898286549288946,True,False,True,False
McFaline Unseen Perturbation,u87mg+none_CSK,u87mg+none,CSK,U87MG,none,10,0.75,0.75,0.47000000000000003,0.07294732278215676,0.45,0.25,0.2576807643777621,0.2338224497963374,0.2,-0.2,-0.023858314581424706,True,False,True,False
McFaline Unseen Perturbation,u87mg+none_CSNK1A1,u87mg+none,CSNK1A1,U87MG,none,8,0.45,0.45,0.51875,0.008094678358254219,0.3,0.55,0.36279410446625937,0.39435250376928066,-0.25000000000000006,0.25000000000000006,0.03155839930302129,False,True,False,True
