scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,delta_advantage,delta_better
Jiang24 Seen Perturbation,bxpc3+INS_MAPK3,bxpc3+INS,MAPK3,BXPC3,INS,9,0.42857142857142855,0.42857142857142855,0.38095238095238093,-0.4326099189248464,0.2857142857142857,0.5714285714285714,-0.2857142857142857,False
Jiang24 Seen Perturbation,bxpc3+INS_MTOR,bxpc3+INS,MTOR,BXPC3,INS,10,0.92,0.92,0.772,0.09929103589383492,0.04,0.08,-0.04,False
Jiang24 Seen Perturbation,bxpc3+INS_PIK3CA,bxpc3+INS,PIK3CA,BXPC3,INS,21,0.96,0.96,0.6438095238095237,-0.07457931440342215,0.04,0.04,0.0,False
Jiang24 Seen Perturbation,bxpc3+INS_POLR2L,bxpc3+INS,POLR2L,BXPC3,INS,4,0.88,0.88,0.72,0.08215428335501576,0.08,0.12,-0.039999999999999994,False
Jiang24 Seen Perturbation,bxpc3+INS_PTEN,bxpc3+INS,PTEN,BXPC3,INS,4,0.68,0.68,0.6,0.6170049288829083,0.24,0.32,-0.08000000000000002,False
Jiang24 Seen Perturbation,bxpc3+INS_RAD51,bxpc3+INS,RAD51,BXPC3,INS,4,0.92,0.92,0.8,0.20020300389571644,0.16,0.08,0.08,True
Jiang24 Seen Perturbation,bxpc3+INS_RPS6KB1,bxpc3+INS,RPS6KB1,BXPC3,INS,9,0.8,0.8,0.5555555555555557,0.10829159453464668,0.4,0.2,0.2,True
Jiang24 Seen Perturbation,bxpc3+INS_SGK1,bxpc3+INS,SGK1,BXPC3,INS,4,0.6666666666666666,0.6666666666666666,0.5555555555555556,-0.01483160917475844,0.4444444444444444,0.3333333333333333,0.1111111111111111,True
Jiang24 Seen Perturbation,bxpc3+INS_SHC1,bxpc3+INS,SHC1,BXPC3,INS,4,0.68,0.68,0.53,-0.2973965216587353,0.28,0.32,-0.03999999999999998,False
Jiang24 Seen Perturbation,bxpc3+INS_SMARCE1,bxpc3+INS,SMARCE1,BXPC3,INS,4,0.72,0.72,0.64,0.2764021742065693,0.28,0.28,0.0,False
Jiang24 Seen Perturbation,bxpc3+INS_SP1,bxpc3+INS,SP1,BXPC3,INS,9,0.88,0.88,0.5866666666666668,0.01827668393638557,0.24,0.12,0.12,True
Jiang24 Seen Perturbation,bxpc3+INS_SREBF1,bxpc3+INS,SREBF1,BXPC3,INS,4,0.625,0.625,0.5833333333333334,0.07670395738214054,0.25,0.375,-0.125,False
Jiang24 Seen Perturbation,bxpc3+INS_SREBF2,bxpc3+INS,SREBF2,BXPC3,INS,4,0.3333333333333333,0.3333333333333333,0.5277777777777778,-0.08619839878160909,0.1111111111111111,0.6666666666666666,-0.5555555555555556,False
Jiang24 Seen Perturbation,bxpc3+INS_SRF,bxpc3+INS,SRF,BXPC3,INS,4,0.64,0.64,0.56,0.004292113843822637,0.24,0.36,-0.12,False
Jiang24 Seen Perturbation,bxpc3+INS_TAF3,bxpc3+INS,TAF3,BXPC3,INS,4,0.9230769230769231,0.9230769230769231,0.5192307692307692,-0.31899241118256805,0.23076923076923078,0.07692307692307693,0.15384615384615385,True
Jiang24 Seen Perturbation,bxpc3+INS_TAF7,bxpc3+INS,TAF7,BXPC3,INS,4,0.4375,0.4375,0.59375,-0.022622091794308102,0.3125,0.5625,-0.25,False
Jiang24 Seen Perturbation,bxpc3+INS_TAF8,bxpc3+INS,TAF8,BXPC3,INS,4,0.72,0.72,0.64,-0.16877301244044476,0.12,0.28,-0.16000000000000003,False
Jiang24 Seen Perturbation,bxpc3+INS_TSC1,bxpc3+INS,TSC1,BXPC3,INS,4,0.72,0.72,0.56,0.09111106729587327,0.36,0.28,0.07999999999999996,True
Jiang24 Seen Perturbation,bxpc3+INS_TSC2,bxpc3+INS,TSC2,BXPC3,INS,4,0.44,0.44,0.43999999999999995,0.10977670504809173,0.28,0.56,-0.28,False
Jiang24 Seen Perturbation,bxpc3+INS_TTF1,bxpc3+INS,TTF1,BXPC3,INS,4,0.8,0.8,0.6399999999999999,0.094794451196656,0.08,0.2,-0.12000000000000001,False
Jiang24 Seen Perturbation,bxpc3+INS_TTF2,bxpc3+INS,TTF2,BXPC3,INS,4,0.88,0.88,0.75,0.6852478252534059,0.0,0.12,-0.12,False
Jiang24 Seen Perturbation,bxpc3+INS_XBP1,bxpc3+INS,XBP1,BXPC3,INS,4,0.88,0.88,0.74,0.12339228592317782,0.16,0.12,0.04000000000000001,True
Jiang24 Seen Perturbation,bxpc3+INS_ZNF593,bxpc3+INS,ZNF593,BXPC3,INS,4,0.6111111111111112,0.6111111111111112,0.625,-0.1346439202305283,0.2222222222222222,0.3888888888888889,-0.16666666666666669,False
Jiang24 Seen Perturbation,bxpc3+TGFB_CHUK,bxpc3+TGFB,CHUK,BXPC3,TGFB,17,1.0,1.0,0.6729411764705882,0.33228723887014594,0.28,0.0,0.28,True
Jiang24 Seen Perturbation,bxpc3+TGFB_CREBBP,bxpc3+TGFB,CREBBP,BXPC3,TGFB,5,0.8333333333333334,0.8333333333333334,0.5333333333333333,-0.03748428909540282,0.3333333333333333,0.16666666666666666,0.16666666666666666,True
Jiang24 Seen Perturbation,bxpc3+TGFB_CUL1,bxpc3+TGFB,CUL1,BXPC3,TGFB,9,1.0,1.0,0.6666666666666666,0.3954005295039027,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_EP300,bxpc3+TGFB,EP300,BXPC3,TGFB,5,1.0,1.0,0.55,0.06663120224127425,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_FOS,bxpc3+TGFB,FOS,BXPC3,TGFB,23,1.0,1.0,0.6347826086956523,0.06624186799573602,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,bxpc3+TGFB_FOXP2,bxpc3+TGFB,FOXP2,BXPC3,TGFB,5,1.0,1.0,0.8,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_HDAC4,bxpc3+TGFB,HDAC4,BXPC3,TGFB,5,1.0,1.0,0.8959999999999999,0.07511753045820135,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,bxpc3+TGFB_IKBKB,bxpc3+TGFB,IKBKB,BXPC3,TGFB,17,0.96,0.96,0.8188235294117647,0.0609515455588894,0.12,0.04,0.07999999999999999,True
Jiang24 Seen Perturbation,bxpc3+TGFB_JUN,bxpc3+TGFB,JUN,BXPC3,TGFB,21,1.0,1.0,0.6394557823129252,0.2802115527776576,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_MAPK1,bxpc3+TGFB,MAPK1,BXPC3,TGFB,11,0.875,0.875,0.6136363636363636,0.37401904638588446,0.125,0.125,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_MAPK14,bxpc3+TGFB,MAPK14,BXPC3,TGFB,17,0.75,0.75,0.5735294117647058,0.010012804110735353,0.75,0.25,0.5,True
Jiang24 Seen Perturbation,bxpc3+TGFB_MED15,bxpc3+TGFB,MED15,BXPC3,TGFB,5,0.72,0.72,0.616,-0.0444012284208872,0.28,0.28,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_NFKB1,bxpc3+TGFB,NFKB1,BXPC3,TGFB,21,1.0,1.0,0.7301587301587301,0.19836288819582557,0.3333333333333333,0.0,0.3333333333333333,True
Jiang24 Seen Perturbation,bxpc3+TGFB_NRAS,bxpc3+TGFB,NRAS,BXPC3,TGFB,5,1.0,1.0,0.76,0.04028842579492357,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,bxpc3+TGFB_PIK3CA,bxpc3+TGFB,PIK3CA,BXPC3,TGFB,21,0.0,0.0,0.19047619047619047,,1.0,1.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_PPP2CA,bxpc3+TGFB,PPP2CA,BXPC3,TGFB,5,0.0,0.0,0.2,,0.0,1.0,-1.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_RAF1,bxpc3+TGFB,RAF1,BXPC3,TGFB,5,0.9375,0.9375,0.8125,-0.038127158780858594,0.125,0.0625,0.0625,True
Jiang24 Seen Perturbation,bxpc3+TGFB_RBL1,bxpc3+TGFB,RBL1,BXPC3,TGFB,5,0.92,0.92,0.72,0.4200820599863957,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_RELA,bxpc3+TGFB,RELA,BXPC3,TGFB,5,1.0,1.0,0.6,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_RHOA,bxpc3+TGFB,RHOA,BXPC3,TGFB,5,0.96,0.96,0.776,0.46990604292783605,0.12,0.04,0.07999999999999999,True
Jiang24 Seen Perturbation,bxpc3+TGFB_RUNX3,bxpc3+TGFB,RUNX3,BXPC3,TGFB,5,1.0,1.0,0.7,-0.2,0.5,0.0,0.5,True
Jiang24 Seen Perturbation,bxpc3+TGFB_SMAD3,bxpc3+TGFB,SMAD3,BXPC3,TGFB,5,1.0,1.0,0.8,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_SMAD5,bxpc3+TGFB,SMAD5,BXPC3,TGFB,5,1.0,1.0,0.8240000000000001,0.02070552228799861,0.28,0.0,0.28,True
Jiang24 Seen Perturbation,bxpc3+TGFB_SMAD7,bxpc3+TGFB,SMAD7,BXPC3,TGFB,5,0.7857142857142857,0.7857142857142857,0.6571428571428571,0.09384843731462691,0.21428571428571427,0.21428571428571427,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_SMURF1,bxpc3+TGFB,SMURF1,BXPC3,TGFB,5,0.6,0.6,0.6,0.6286854123964585,0.4,0.4,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_SMURF2,bxpc3+TGFB,SMURF2,BXPC3,TGFB,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_TGFBR1,bxpc3+TGFB,TGFBR1,BXPC3,TGFB,5,0.72,0.72,0.56,0.4907954905620821,0.04,0.28,-0.24000000000000002,False
Jiang24 Seen Perturbation,bxpc3+TGFB_TGFBR2,bxpc3+TGFB,TGFBR2,BXPC3,TGFB,5,0.64,0.64,0.528,0.18728093225334663,0.04,0.36,-0.32,False
Jiang24 Seen Perturbation,bxpc3+TGFB_TGFBR3,bxpc3+TGFB,TGFBR3,BXPC3,TGFB,5,0.5,0.5,0.6,1.0,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,bxpc3+TGFB_TGIF1,bxpc3+TGFB,TGIF1,BXPC3,TGFB,5,0.84,0.84,0.6479999999999999,-0.07584418521691874,0.16,0.16,0.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_ARID5B,bxpc3+TNFA,ARID5B,BXPC3,TNFA,5,0.88,0.88,0.656,0.29187560798503986,0.24,0.12,0.12,True
Jiang24 Seen Perturbation,bxpc3+TNFA_BATF,bxpc3+TNFA,BATF,BXPC3,TNFA,5,0.7777777777777778,0.7777777777777778,0.6333333333333334,0.12266975475890929,0.4444444444444444,0.2222222222222222,0.2222222222222222,True
Jiang24 Seen Perturbation,bxpc3+TNFA_BIRC2,bxpc3+TNFA,BIRC2,BXPC3,TNFA,5,0.76,0.76,0.6080000000000001,0.04221036977287528,0.4,0.24,0.16000000000000003,True
Jiang24 Seen Perturbation,bxpc3+TNFA_BIRC3,bxpc3+TNFA,BIRC3,BXPC3,TNFA,5,0.7,0.7,0.6,0.7155132737774025,0.35,0.3,0.04999999999999999,True
Jiang24 Seen Perturbation,bxpc3+TNFA_CASP10,bxpc3+TNFA,CASP10,BXPC3,TNFA,5,0.96,0.96,0.8960000000000001,0.105006236013057,0.12,0.04,0.07999999999999999,True
Jiang24 Seen Perturbation,bxpc3+TNFA_CASP7,bxpc3+TNFA,CASP7,BXPC3,TNFA,5,0.6666666666666666,0.6666666666666666,0.5466666666666666,0.029851731741224314,0.26666666666666666,0.3333333333333333,-0.06666666666666665,False
Jiang24 Seen Perturbation,bxpc3+TNFA_CASP8,bxpc3+TNFA,CASP8,BXPC3,TNFA,5,1.0,1.0,0.8320000000000001,-0.08497777887968133,0.36,0.0,0.36,True
Jiang24 Seen Perturbation,bxpc3+TNFA_CEBPB,bxpc3+TNFA,CEBPB,BXPC3,TNFA,17,0.96,0.96,0.6752941176470588,0.0557021198354617,0.4,0.04,0.36000000000000004,True
Jiang24 Seen Perturbation,bxpc3+TNFA_CREB1,bxpc3+TNFA,CREB1,BXPC3,TNFA,5,1.0,1.0,0.65,-0.14418163344768448,0.25,0.0,0.25,True
Jiang24 Seen Perturbation,bxpc3+TNFA_CSF1,bxpc3+TNFA,CSF1,BXPC3,TNFA,5,0.88,0.88,0.512,-0.0338534397688065,0.28,0.12,0.16000000000000003,True
Jiang24 Seen Perturbation,bxpc3+TNFA_CSF2,bxpc3+TNFA,CSF2,BXPC3,TNFA,5,1.0,1.0,0.8,0.19999999999999996,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_DNM1L,bxpc3+TNFA,DNM1L,BXPC3,TNFA,5,0.96,0.96,0.8320000000000001,-0.028497117941831983,0.28,0.04,0.24000000000000002,True
Jiang24 Seen Perturbation,bxpc3+TNFA_FADD,bxpc3+TNFA,FADD,BXPC3,TNFA,5,0.84,0.84,0.624,0.18265357869707685,0.48,0.16,0.31999999999999995,True
Jiang24 Seen Perturbation,bxpc3+TNFA_FOS,bxpc3+TNFA,FOS,BXPC3,TNFA,21,1.0,1.0,0.6761904761904762,3.709251053202718e-05,0.24,0.0,0.24,True
Jiang24 Seen Perturbation,bxpc3+TNFA_ID2,bxpc3+TNFA,ID2,BXPC3,TNFA,11,0.0,0.0,0.2727272727272727,,0.0,1.0,-1.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_IKBKB,bxpc3+TNFA,IKBKB,BXPC3,TNFA,15,1.0,1.0,0.8320000000000001,0.06763967080231428,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,bxpc3+TNFA_IKBKE,bxpc3+TNFA,IKBKE,BXPC3,TNFA,5,0.8,0.8,0.5920000000000001,0.04872058906540011,0.24,0.2,0.03999999999999998,True
Jiang24 Seen Perturbation,bxpc3+TNFA_IKBKG,bxpc3+TNFA,IKBKG,BXPC3,TNFA,5,0.92,0.92,0.632,0.00788048022978069,0.28,0.08,0.2,True
Jiang24 Seen Perturbation,bxpc3+TNFA_ITCH,bxpc3+TNFA,ITCH,BXPC3,TNFA,5,0.92,0.92,0.8160000000000001,0.726907605022032,0.44,0.08,0.36,True
Jiang24 Seen Perturbation,bxpc3+TNFA_JUN,bxpc3+TNFA,JUN,BXPC3,TNFA,22,0.92,0.92,0.6036363636363636,0.18363086688457866,0.48,0.08,0.39999999999999997,True
Jiang24 Seen Perturbation,bxpc3+TNFA_KLF6,bxpc3+TNFA,KLF6,BXPC3,TNFA,5,0.5,0.5,0.7,0.2,0.0,0.5,-0.5,False
Jiang24 Seen Perturbation,bxpc3+TNFA_MAP2K3,bxpc3+TNFA,MAP2K3,BXPC3,TNFA,5,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.2220522662902753,0.2857142857142857,0.3333333333333333,-0.047619047619047616,False
Jiang24 Seen Perturbation,bxpc3+TNFA_MAP3K7,bxpc3+TNFA,MAP3K7,BXPC3,TNFA,10,0.92,0.92,0.6479999999999999,0.09360745593132007,0.36,0.08,0.27999999999999997,True
Jiang24 Seen Perturbation,bxpc3+TNFA_MAPK14,bxpc3+TNFA,MAPK14,BXPC3,TNFA,16,0.84,0.84,0.585,0.12449998075500886,0.24,0.16,0.07999999999999999,True
Jiang24 Seen Perturbation,bxpc3+TNFA_MAPK9,bxpc3+TNFA,MAPK9,BXPC3,TNFA,5,0.5,0.5,0.5,-0.36756917976214715,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_MMP9,bxpc3+TNFA,MMP9,BXPC3,TNFA,5,0.0,0.0,0.2,,0.0,1.0,-1.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_MTF1,bxpc3+TNFA,MTF1,BXPC3,TNFA,5,0.5,0.5,0.5571428571428572,0.13739775959440523,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_NFAT5,bxpc3+TNFA,NFAT5,BXPC3,TNFA,5,0.96,0.96,0.8480000000000001,0.31944644211479395,0.32,0.04,0.28,True
Jiang24 Seen Perturbation,bxpc3+TNFA_NFKB1,bxpc3+TNFA,NFKB1,BXPC3,TNFA,22,1.0,1.0,0.6800000000000002,0.24357118368278538,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,bxpc3+TNFA_NFKBIA,bxpc3+TNFA,NFKBIA,BXPC3,TNFA,5,0.3333333333333333,0.3333333333333333,0.4,0.37524940829618414,0.0,0.6666666666666666,-0.6666666666666666,False
Jiang24 Seen Perturbation,bxpc3+TNFA_NFKBIE,bxpc3+TNFA,NFKBIE,BXPC3,TNFA,5,0.5,0.5,0.6,0.6,0.0,0.5,-0.5,False
Jiang24 Seen Perturbation,bxpc3+TNFA_NKX3-1,bxpc3+TNFA,NKX3-1,BXPC3,TNFA,5,1.0,1.0,0.6,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,bxpc3+TNFA_PDCD5,bxpc3+TNFA,PDCD5,BXPC3,TNFA,5,0.84,0.84,0.6960000000000001,0.01612744022973805,0.24,0.16,0.07999999999999999,True
Jiang24 Seen Perturbation,bxpc3+TNFA_PIK3CA,bxpc3+TNFA,PIK3CA,BXPC3,TNFA,21,1.0,1.0,0.6857142857142856,0.1071216900295671,0.36,0.0,0.36,True
Jiang24 Seen Perturbation,bxpc3+TNFA_PTGS2,bxpc3+TNFA,PTGS2,BXPC3,TNFA,5,0.8333333333333334,0.8333333333333334,0.575,0.1144097965606548,0.2916666666666667,0.16666666666666666,0.12500000000000003,True
Jiang24 Seen Perturbation,bxpc3+TNFA_RELB,bxpc3+TNFA,RELB,BXPC3,TNFA,5,1.0,1.0,0.7,0.2,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_SOX4,bxpc3+TNFA,SOX4,BXPC3,TNFA,5,0.8,0.8,0.632,-0.1533803783055183,0.36,0.2,0.15999999999999998,True
Jiang24 Seen Perturbation,bxpc3+TNFA_SOX9,bxpc3+TNFA,SOX9,BXPC3,TNFA,5,0.88,0.88,0.7520000000000001,-0.11059808186117932,0.2,0.12,0.08000000000000002,True
Jiang24 Seen Perturbation,bxpc3+TNFA_TNFRSF1A,bxpc3+TNFA,TNFRSF1A,BXPC3,TNFA,5,0.92,0.92,0.752,0.13728176586161261,0.16,0.08,0.08,True
Jiang24 Seen Perturbation,bxpc3+TNFA_TNFRSF1B,bxpc3+TNFA,TNFRSF1B,BXPC3,TNFA,5,0.5,0.5,0.3,-0.5,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_TRAF1,bxpc3+TNFA,TRAF1,BXPC3,TNFA,5,0.84,0.84,0.6960000000000001,0.0956015887221804,0.16,0.16,0.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_TRAF2,bxpc3+TNFA,TRAF2,BXPC3,TNFA,5,0.84,0.84,0.608,-0.09035426708897458,0.32,0.16,0.16,True
Jiang24 Seen Perturbation,bxpc3+TNFA_TRAF3,bxpc3+TNFA,TRAF3,BXPC3,TNFA,5,0.8,0.8,0.6,-0.003859902495980949,0.2,0.2,0.0,False
Jiang24 Seen Perturbation,bxpc3+TNFA_ZNF22,bxpc3+TNFA,ZNF22,BXPC3,TNFA,5,0.6666666666666666,0.6666666666666666,0.5333333333333333,-0.45438207663325764,0.16666666666666666,0.3333333333333333,-0.16666666666666666,False
Jiang24 Seen Perturbation,bxpc3+TNFA_ZNF267,bxpc3+TNFA,ZNF267,BXPC3,TNFA,11,0.92,0.92,0.6799999999999998,0.01567749690406889,0.2,0.08,0.12000000000000001,True
Jiang24 Seen Perturbation,hap1+IFNB_ADAR,hap1+IFNB,ADAR,HAP1,IFNB,5,0.76,0.76,0.752,0.2546467807521645,0.24,0.24,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_AKT1,hap1+IFNB,AKT1,HAP1,IFNB,11,0.8,0.8,0.49090909090909096,-0.008612407196639022,0.2,0.2,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_BATF2,hap1+IFNB,BATF2,HAP1,IFNB,10,0.75,0.75,0.525,0.015115078799129355,0.75,0.25,0.5,True
Jiang24 Seen Perturbation,hap1+IFNB_CEBPB,hap1+IFNB,CEBPB,HAP1,IFNB,15,1.0,1.0,0.6826666666666665,-0.04470859573740748,0.28,0.0,0.28,True
Jiang24 Seen Perturbation,hap1+IFNB_CEBPG,hap1+IFNB,CEBPG,HAP1,IFNB,5,0.5,0.5,0.2,1.0,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_CRKL,hap1+IFNB,CRKL,HAP1,IFNB,5,0.88,0.88,0.7360000000000001,-0.015879864141210055,0.24,0.12,0.12,True
Jiang24 Seen Perturbation,hap1+IFNB_DRAP1,hap1+IFNB,DRAP1,HAP1,IFNB,5,0.56,0.56,0.52,0.018588760334850733,0.48,0.44,0.03999999999999998,True
Jiang24 Seen Perturbation,hap1+IFNB_DTX3L,hap1+IFNB,DTX3L,HAP1,IFNB,5,1.0,1.0,0.6,1.0,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_ELK1,hap1+IFNB,ELK1,HAP1,IFNB,11,0.64,0.64,0.5418181818181819,0.34374619168290355,0.24,0.36,-0.12,False
Jiang24 Seen Perturbation,hap1+IFNB_ETS1,hap1+IFNB,ETS1,HAP1,IFNB,5,0.7777777777777778,0.7777777777777778,0.6222222222222221,-0.12689753172945986,0.1111111111111111,0.2222222222222222,-0.1111111111111111,False
Jiang24 Seen Perturbation,hap1+IFNB_ETS2,hap1+IFNB,ETS2,HAP1,IFNB,5,1.0,1.0,1.0,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,hap1+IFNB_FOS,hap1+IFNB,FOS,HAP1,IFNB,22,1.0,1.0,0.790909090909091,0.7668572377841705,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_HERC5,hap1+IFNB,HERC5,HAP1,IFNB,5,0.6666666666666666,0.6666666666666666,0.5333333333333334,0.722732300959925,0.5,0.3333333333333333,0.16666666666666669,True
Jiang24 Seen Perturbation,hap1+IFNB_HERC6,hap1+IFNB,HERC6,HAP1,IFNB,5,1.0,1.0,0.75,0.9409240136316553,0.25,0.0,0.25,True
Jiang24 Seen Perturbation,hap1+IFNB_HES4,hap1+IFNB,HES4,HAP1,IFNB,5,1.0,1.0,0.825,0.15285801442024907,0.5,0.0,0.5,True
Jiang24 Seen Perturbation,hap1+IFNB_ID1,hap1+IFNB,ID1,HAP1,IFNB,5,0.96,0.96,0.7440000000000001,0.01008081473337268,0.0,0.04,-0.04,False
Jiang24 Seen Perturbation,hap1+IFNB_ID3,hap1+IFNB,ID3,HAP1,IFNB,5,0.84,0.84,0.6159999999999999,0.04042267235088565,0.24,0.16,0.07999999999999999,True
Jiang24 Seen Perturbation,hap1+IFNB_IFNAR1,hap1+IFNB,IFNAR1,HAP1,IFNB,5,1.0,1.0,0.992,0.31589156230585147,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_IFNAR2,hap1+IFNB,IFNAR2,HAP1,IFNB,5,1.0,1.0,0.984,0.09827286702759012,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_IRF1,hap1+IFNB,IRF1,HAP1,IFNB,15,1.0,1.0,1.0,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,hap1+IFNB_IRF7,hap1+IFNB,IRF7,HAP1,IFNB,16,1.0,1.0,0.875,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_IRF9,hap1+IFNB,IRF9,HAP1,IFNB,10,0.92,0.92,0.72,0.3378702425143697,0.24,0.08,0.15999999999999998,True
Jiang24 Seen Perturbation,hap1+IFNB_JAK1,hap1+IFNB,JAK1,HAP1,IFNB,10,1.0,1.0,0.6857142857142857,0.7048295865363028,0.2857142857142857,0.0,0.2857142857142857,True
Jiang24 Seen Perturbation,hap1+IFNB_MAP3K14,hap1+IFNB,MAP3K14,HAP1,IFNB,10,1.0,1.0,0.5,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_MAPK14,hap1+IFNB,MAPK14,HAP1,IFNB,16,0.6666666666666666,0.6666666666666666,0.6041666666666666,-0.25436400024132405,0.6666666666666666,0.3333333333333333,0.3333333333333333,True
Jiang24 Seen Perturbation,hap1+IFNB_MEF2A,hap1+IFNB,MEF2A,HAP1,IFNB,5,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.9573739580314828,0.1111111111111111,0.2222222222222222,-0.1111111111111111,False
Jiang24 Seen Perturbation,hap1+IFNB_NFKB1,hap1+IFNB,NFKB1,HAP1,IFNB,21,0.96,0.96,0.7752380952380953,0.7329198951714566,0.04,0.04,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_PARP12,hap1+IFNB,PARP12,HAP1,IFNB,10,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_POU2F1,hap1+IFNB,POU2F1,HAP1,IFNB,5,1.0,1.0,0.808,-0.002122157727012289,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,hap1+IFNB_RAPGEF1,hap1+IFNB,RAPGEF1,HAP1,IFNB,5,0.88,0.88,0.744,0.13153670056355785,0.16,0.12,0.04000000000000001,True
Jiang24 Seen Perturbation,hap1+IFNB_SMARCA5,hap1+IFNB,SMARCA5,HAP1,IFNB,5,0.88,0.88,0.6880000000000001,0.17252679405537377,0.32,0.12,0.2,True
Jiang24 Seen Perturbation,hap1+IFNB_SP110,hap1+IFNB,SP110,HAP1,IFNB,10,0.96,0.96,0.72,0.046498316707349566,0.32,0.04,0.28,True
Jiang24 Seen Perturbation,hap1+IFNB_STAT1,hap1+IFNB,STAT1,HAP1,IFNB,10,1.0,1.0,0.852,0.39451277208285684,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_STAT2,hap1+IFNB,STAT2,HAP1,IFNB,10,1.0,1.0,0.96,0.3367117261766331,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_STAT3,hap1+IFNB,STAT3,HAP1,IFNB,10,0.0,0.0,0.3,,0.0,1.0,-1.0,False
Jiang24 Seen Perturbation,hap1+IFNB_STAT6,hap1+IFNB,STAT6,HAP1,IFNB,5,1.0,1.0,0.6799999999999999,0.019940716853790397,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,hap1+IFNB_TRAFD1,hap1+IFNB,TRAFD1,HAP1,IFNB,10,0.75,0.75,0.6125,0.18522997781555103,0.0,0.25,-0.25,False
Jiang24 Seen Perturbation,hap1+IFNB_TRIM21,hap1+IFNB,TRIM21,HAP1,IFNB,5,0.96,0.96,0.792,0.20682463360714154,0.04,0.04,0.0,False
Jiang24 Seen Perturbation,hap1+IFNB_TRIM22,hap1+IFNB,TRIM22,HAP1,IFNB,5,0.76,0.76,0.5920000000000001,0.9116017351341075,0.28,0.24,0.040000000000000036,True
Jiang24 Seen Perturbation,hap1+IFNB_TYK2,hap1+IFNB,TYK2,HAP1,IFNB,5,1.0,1.0,0.968,0.3388122028183229,0.04,0.0,0.04,True
Jiang24 Seen Perturbation,hap1+IFNB_UBA7,hap1+IFNB,UBA7,HAP1,IFNB,5,0.8,0.8,0.6399999999999999,-0.1001989597808464,0.1,0.2,-0.1,False
